Elo	Username	W	L	T	Glicko	Rating_Deviation	GXE	Games_Played	Last_update	H2H_Data
1749.336841877656	PAC-MetaHorns	168	114	0	1645.6	23	63.65	282	Sun Oct 19 2025 08:11:55 GMT+0000 (Coordinated Universal Time)	{"pacbhsmogswitch":{"w":6,"l":0,"t":0},"pacpuffer":{"w":7,"l":0,"t":0},"pacmmalakazamvar":{"w":5,"l":8,"t":0},"pacmmsynrlv0":{"w":18,"l":9,"t":0},"pacbhgymleader":{"w":2,"l":0,"t":0},"pacbhgrunt":{"w":3,"l":1,"t":0},"pacbhkaizo":{"w":3,"l":1,"t":0},"pacmmsmallilfa":{"w":8,"l":0,"t":0},"pacmmabra":{"w":11,"l":6,"t":0},"pacmmlargerl":{"w":16,"l":1,"t":0},"pacmmsmallil":{"w":4,"l":0,"t":0},"pacbhpokeenv":{"w":1,"l":0,"t":0},"pacmmsynrlv2":{"w":6,"l":8,"t":0},"pacmmsmallrlg9":{"w":9,"l":1,"t":0},"pacmmbasernn":{"w":3,"l":0,"t":0},"pacmmalakazam":{"w":2,"l":6,"t":0},"pacbhg1boss":{"w":2,"l":0,"t":0},"pacmmwildcard":{"w":0,"l":3,"t":0},"pacmmminikazam":{"w":14,"l":7,"t":0},"pacpaagent":{"w":0,"l":7,"t":0},"pacmmsynrlv1sp":{"w":14,"l":11,"t":0},"pacmmkadabra":{"w":5,"l":16,"t":0},"pacmmsynrlv1":{"w":15,"l":5,"t":0},"pacfoulplay":{"w":2,"l":1,"t":0},"pacmmvariety":{"w":5,"l":9,"t":0},"pacexp05":{"w":5,"l":5,"t":0},"pacsrsk1729":{"w":2,"l":4,"t":0},"pacmmmystery":{"w":0,"l":5,"t":0}}
1748.3248529135362	PAC-MM-SynRLV0	2742	2556	35	1581.8	23	57.8	5333	Mon Oct 20 2025 03:59:34 GMT+0000 (Coordinated Universal Time)	{"pacmmsynrlv1sp":{"w":159,"l":238,"t":7},"pacmmlargerl":{"w":203,"l":103,"t":7},"pacmmsmallilfa":{"w":205,"l":65,"t":1},"pacmmalakazamvar":{"w":44,"l":140,"t":0},"pacmmalakazam":{"w":22,"l":107,"t":1},"pacmmminikazam":{"w":231,"l":227,"t":2},"pacmmabra":{"w":241,"l":195,"t":4},"pacmmsynrlv1":{"w":258,"l":215,"t":6},"pacmmsmallrlg9":{"w":237,"l":104,"t":0},"pacmmwildcard":{"w":19,"l":141,"t":0},"pacmmsynrlv2":{"w":99,"l":231,"t":6},"pacbhkaizo":{"w":91,"l":13,"t":0},"pacmmkadabra":{"w":53,"l":184,"t":0},"pacmmvariety":{"w":34,"l":146,"t":1},"pacbhgymleader":{"w":51,"l":2,"t":0},"pacbhpokeenv":{"w":52,"l":4,"t":0},"pacmmbasernn":{"w":119,"l":28,"t":0},"pacexp05":{"w":22,"l":31,"t":0},"pacmmsmallil":{"w":128,"l":23,"t":0},"pacbhg1boss":{"w":79,"l":3,"t":0},"pacbhsmogswitch":{"w":87,"l":4,"t":0},"pacgcogs":{"w":53,"l":38,"t":0},"pacpaagent":{"w":37,"l":90,"t":0},"pacbhgrunt":{"w":48,"l":7,"t":0},"pacgradient":{"w":17,"l":29,"t":0},"pachida":{"w":5,"l":0,"t":0},"pacporygon2ai":{"w":18,"l":6,"t":0},"pacedtesting":{"w":4,"l":3,"t":0},"pacmmmystery":{"w":3,"l":32,"t":0},"pacvibepoking":{"w":2,"l":1,"t":0},"pac4thlesson":{"w":13,"l":29,"t":0},"pacsnteam":{"w":57,"l":62,"t":0},"pacpuffer":{"w":20,"l":0,"t":0},"pacfoulplay":{"w":11,"l":16,"t":0},"pacmetahorns":{"w":9,"l":18,"t":0},"pacsrsk1729":{"w":6,"l":20,"t":0},"pacfouloak":{"w":1,"l":0,"t":0},"pacashk":{"w":4,"l":1,"t":0}}
1748.0401061875673	PAC-Exp-05	464	356	2	1631	23	62.34	822	Mon Oct 20 2025 03:26:49 GMT+0000 (Coordinated Universal Time)	{"pacbhsmogswitch":{"w":14,"l":0,"t":0},"pacbhgymleader":{"w":15,"l":0,"t":1},"pacbhkaizo":{"w":11,"l":1,"t":0},"pacsrsk1729":{"w":8,"l":6,"t":0},"pacmmsmallil":{"w":28,"l":3,"t":0},"pacbhpokeenv":{"w":10,"l":2,"t":0},"pacmmbasernn":{"w":11,"l":5,"t":0},"pacbhgrunt":{"w":11,"l":0,"t":0},"pacmmkadabra":{"w":13,"l":32,"t":0},"pacmmsmallilfa":{"w":26,"l":3,"t":0},"pacmmabra":{"w":35,"l":17,"t":0},"pacmmwildcard":{"w":6,"l":25,"t":0},"pacmmsynrlv1sp":{"w":36,"l":26,"t":0},"pacmmsynrlv0":{"w":31,"l":22,"t":0},"pacpaagent":{"w":6,"l":15,"t":0},"pacmmminikazam":{"w":26,"l":25,"t":0},"pacbhg1boss":{"w":12,"l":0,"t":0},"pacmmsynrlv1":{"w":37,"l":19,"t":1},"pacporygon2ai":{"w":0,"l":1,"t":0},"pacmmlargerl":{"w":26,"l":9,"t":0},"pacmmsmallrlg9":{"w":27,"l":5,"t":0},"pacmmalakazamvar":{"w":14,"l":31,"t":0},"pacmmsynrlv2":{"w":26,"l":32,"t":0},"pacedtesting":{"w":1,"l":1,"t":0},"pacmmalakazam":{"w":6,"l":16,"t":0},"pacmmvariety":{"w":9,"l":37,"t":0},"pacgcogs":{"w":2,"l":0,"t":0},"pac4thlesson":{"w":4,"l":8,"t":0},"pachida":{"w":0,"l":1,"t":0},"pacsnteam":{"w":3,"l":1,"t":0},"pacfoulplay":{"w":2,"l":3,"t":0},"pacmetahorns":{"w":5,"l":5,"t":0},"pacmmmystery":{"w":0,"l":5,"t":0},"pacpuffer":{"w":3,"l":0,"t":0}}
1722.3833732085072	PAC-MM-SynRLV1-SP	2823	2531	41	1595.3	23	59.06	5395	Mon Oct 20 2025 03:58:11 GMT+0000 (Coordinated Universal Time)	{"pacmmsynrlv0":{"w":238,"l":159,"t":7},"pacmmalakazamvar":{"w":71,"l":168,"t":1},"pacmmsynrlv1":{"w":241,"l":180,"t":5},"pacmmkadabra":{"w":93,"l":256,"t":1},"pacmmsmallrlg9":{"w":206,"l":63,"t":2},"pacmmsmallilfa":{"w":127,"l":41,"t":2},"pacbhg1boss":{"w":54,"l":3,"t":0},"pacmmalakazam":{"w":38,"l":181,"t":4},"pacmmsynrlv2":{"w":154,"l":242,"t":6},"pacmmabra":{"w":272,"l":143,"t":3},"pacmmvariety":{"w":79,"l":227,"t":3},"pacmmlargerl":{"w":158,"l":66,"t":4},"pacbhsmogswitch":{"w":65,"l":6,"t":0},"pacbhgymleader":{"w":34,"l":5,"t":0},"pacmmminikazam":{"w":274,"l":188,"t":2},"pacbhpokeenv":{"w":55,"l":3,"t":0},"pacbhkaizo":{"w":77,"l":10,"t":0},"pacmmwildcard":{"w":34,"l":154,"t":0},"pacbhgrunt":{"w":54,"l":8,"t":0},"pacexp05":{"w":26,"l":36,"t":0},"pacpaagent":{"w":55,"l":142,"t":0},"pacmmbasernn":{"w":89,"l":14,"t":0},"pacsrsk1729":{"w":21,"l":18,"t":0},"pacmmsmallil":{"w":95,"l":21,"t":0},"pacgcogs":{"w":52,"l":26,"t":0},"pacgradient":{"w":15,"l":13,"t":0},"pacedtesting":{"w":6,"l":12,"t":0},"pacporygon2ai":{"w":10,"l":4,"t":0},"pacmmmystery":{"w":9,"l":33,"t":0},"pachida":{"w":1,"l":0,"t":0},"pac4thlesson":{"w":15,"l":51,"t":0},"pacvibepoking":{"w":1,"l":0,"t":0},"pacsnteam":{"w":75,"l":38,"t":1},"pacpuffer":{"w":13,"l":1,"t":0},"pacfoulplay":{"w":5,"l":4,"t":0},"pacmetahorns":{"w":11,"l":14,"t":0},"pacashk":{"w":0,"l":1,"t":0}}
1715.6764076633435	PAC-GCOGS	635	547	3	1536.3	23	53.49	1185	Mon Oct 20 2025 04:00:01 GMT+0000 (Coordinated Universal Time)	{"pacbhpokeenv":{"w":17,"l":1,"t":0},"pacmmbasernn":{"w":22,"l":4,"t":1},"pacbhgymleader":{"w":11,"l":0,"t":0},"pacbhsmogswitch":{"w":16,"l":2,"t":0},"pacmmsynrlv1sp":{"w":26,"l":52,"t":0},"pacmmminikazam":{"w":52,"l":43,"t":0},"pacmmsmallil":{"w":42,"l":10,"t":0},"pacbhgrunt":{"w":13,"l":0,"t":0},"pacmmsynrlv2":{"w":6,"l":42,"t":0},"pacmmsynrlv0":{"w":38,"l":53,"t":0},"pacmmvariety":{"w":6,"l":16,"t":0},"pacbhg1boss":{"w":22,"l":0,"t":0},"pacmmabra":{"w":50,"l":43,"t":0},"pacpaagent":{"w":4,"l":13,"t":0},"pacbhkaizo":{"w":20,"l":4,"t":0},"pacgradient":{"w":2,"l":6,"t":0},"pacmmsmallrlg9":{"w":49,"l":27,"t":2},"pacmmalakazam":{"w":2,"l":12,"t":0},"pacmmsmallilfa":{"w":37,"l":18,"t":0},"pacmmsynrlv1":{"w":41,"l":47,"t":0},"pacmmwildcard":{"w":0,"l":15,"t":0},"pacporygon2ai":{"w":21,"l":9,"t":0},"pacmmlargerl":{"w":53,"l":22,"t":0},"pacmmkadabra":{"w":6,"l":21,"t":0},"pacmmalakazamvar":{"w":1,"l":16,"t":0},"pacedtesting":{"w":0,"l":1,"t":0},"pacvibepoking":{"w":1,"l":1,"t":0},"pachida":{"w":0,"l":1,"t":0},"pacexp05":{"w":0,"l":2,"t":0},"pacpuffer":{"w":17,"l":0,"t":0},"pacfoulplay":{"w":6,"l":5,"t":0},"pacsnteam":{"w":45,"l":46,"t":0},"pacmmmystery":{"w":0,"l":5,"t":0},"pac4thlesson":{"w":0,"l":10,"t":0},"pacsphealbowl":{"w":1,"l":0,"t":0},"packaban":{"w":2,"l":0,"t":0},"pacashk":{"w":6,"l":0,"t":0}}
1714.739328875295	PAC-MM-Minikazam	2939	2800	29	1546.9	23	54.5	5768	Mon Oct 20 2025 04:00:01 GMT+0000 (Coordinated Universal Time)	{"pacmmsmallilfa":{"w":222,"l":107,"t":4},"pacbhsmogswitch":{"w":76,"l":7,"t":0},"pacmmsmallil":{"w":161,"l":61,"t":5},"pacmmsmallrlg9":{"w":299,"l":130,"t":9},"pacmmalakazamvar":{"w":42,"l":144,"t":1},"pacmmsynrlv0":{"w":227,"l":231,"t":2},"pacmmlargerl":{"w":264,"l":124,"t":1},"pacmmvariety":{"w":48,"l":155,"t":0},"pacmmsynrlv2":{"w":90,"l":223,"t":2},"pacmmabra":{"w":222,"l":225,"t":2},"pacmmsynrlv1":{"w":223,"l":238,"t":0},"pacmmwildcard":{"w":28,"l":100,"t":0},"pacbhkaizo":{"w":88,"l":14,"t":0},"pacbhpokeenv":{"w":61,"l":12,"t":0},"pacmmkadabra":{"w":66,"l":190,"t":0},"pacmmsynrlv1sp":{"w":188,"l":274,"t":2},"pacmmbasernn":{"w":125,"l":31,"t":0},"pacmmalakazam":{"w":27,"l":114,"t":0},"pacbhgrunt":{"w":77,"l":8,"t":0},"pacbhgymleader":{"w":51,"l":10,"t":0},"pacpaagent":{"w":29,"l":93,"t":0},"pacexp05":{"w":25,"l":26,"t":0},"pacbhg1boss":{"w":71,"l":5,"t":1},"pacgcogs":{"w":43,"l":52,"t":0},"pacgradient":{"w":26,"l":27,"t":0},"pacvibepoking":{"w":2,"l":0,"t":0},"pachida":{"w":5,"l":2,"t":0},"pacedtesting":{"w":6,"l":13,"t":0},"pacporygon2ai":{"w":14,"l":7,"t":0},"pacmmmystery":{"w":2,"l":29,"t":0},"pac4thlesson":{"w":6,"l":30,"t":0},"pacsnteam":{"w":65,"l":61,"t":0},"pacpuffer":{"w":39,"l":1,"t":0},"pacfoulplay":{"w":6,"l":14,"t":0},"pacmetahorns":{"w":7,"l":14,"t":0},"pacsrsk1729":{"w":4,"l":27,"t":0},"packaban":{"w":1,"l":0,"t":0},"pacashk":{"w":3,"l":1,"t":0}}
1670.653874177896	PAC-SnTeam	749	725	5	1544.3	23	54.25	1479	Mon Oct 20 2025 03:59:47 GMT+0000 (Coordinated Universal Time)	{"pacmmsmallrlg9":{"w":63,"l":38,"t":0},"pacmmlargerl":{"w":56,"l":40,"t":2},"pacbhg1boss":{"w":22,"l":0,"t":0},"pacmmsmallil":{"w":39,"l":14,"t":0},"pacbhgymleader":{"w":5,"l":0,"t":0},"pacbhgrunt":{"w":12,"l":1,"t":0},"pacbhpokeenv":{"w":9,"l":0,"t":0},"pacbhkaizo":{"w":16,"l":6,"t":0},"pacmmsmallilfa":{"w":64,"l":33,"t":0},"pacbhsmogswitch":{"w":16,"l":2,"t":0},"pacmmminikazam":{"w":61,"l":65,"t":0},"pacmmsynrlv1":{"w":64,"l":62,"t":1},"pacmmsynrlv0":{"w":62,"l":57,"t":0},"pacmmbasernn":{"w":23,"l":3,"t":0},"pacmmabra":{"w":55,"l":59,"t":1},"pacmmwildcard":{"w":3,"l":24,"t":0},"pacmmvariety":{"w":7,"l":26,"t":0},"pacmmalakazamvar":{"w":3,"l":24,"t":0},"pacmmsynrlv2":{"w":19,"l":45,"t":0},"pacmmsynrlv1sp":{"w":38,"l":75,"t":1},"pacmmalakazam":{"w":3,"l":14,"t":0},"pacmmkadabra":{"w":10,"l":41,"t":0},"pacpaagent":{"w":4,"l":18,"t":0},"pacvibepoking":{"w":2,"l":0,"t":0},"pac4thlesson":{"w":3,"l":10,"t":0},"pacexp05":{"w":1,"l":3,"t":0},"pacfoulplay":{"w":9,"l":1,"t":0},"pacgcogs":{"w":46,"l":45,"t":0},"pacmmmystery":{"w":5,"l":12,"t":0},"pacpuffer":{"w":13,"l":1,"t":0},"pacsphealbowl":{"w":4,"l":0,"t":0},"pacporygon2ai":{"w":9,"l":5,"t":0},"pacashk":{"w":3,"l":1,"t":0}}
1649.8944211326461	PAC-FoulPlay	148	118	0	1551.1	23	54.9	266	Mon Oct 20 2025 01:22:32 GMT+0000 (Coordinated Universal Time)	{"pacbhg1boss":{"w":5,"l":0,"t":0},"pacexp05":{"w":3,"l":2,"t":0},"pacbhsmogswitch":{"w":4,"l":0,"t":0},"pacmmsmallrlg9":{"w":20,"l":11,"t":0},"pacmmalakazam":{"w":4,"l":3,"t":0},"pacsnteam":{"w":1,"l":9,"t":0},"pacmmsmallil":{"w":9,"l":0,"t":0},"pacmmabra":{"w":13,"l":10,"t":0},"pacbhgymleader":{"w":2,"l":0,"t":0},"pacmmbasernn":{"w":2,"l":1,"t":0},"pacbhgrunt":{"w":1,"l":1,"t":0},"pacbhpokeenv":{"w":2,"l":0,"t":0},"pacbhkaizo":{"w":2,"l":0,"t":0},"pacmmwildcard":{"w":0,"l":1,"t":0},"pacmmsynrlv2":{"w":1,"l":9,"t":0},"pacmmsmallilfa":{"w":10,"l":4,"t":0},"pacmmlargerl":{"w":12,"l":4,"t":0},"pacmmsynrlv0":{"w":16,"l":11,"t":0},"pacvibepoking":{"w":1,"l":0,"t":0},"pacmmsynrlv1":{"w":9,"l":9,"t":0},"pacmmalakazamvar":{"w":1,"l":5,"t":0},"pacmmminikazam":{"w":14,"l":6,"t":0},"pacmmsynrlv1sp":{"w":4,"l":5,"t":0},"pacporygon2ai":{"w":1,"l":0,"t":0},"pacmmvariety":{"w":2,"l":4,"t":0},"pacmetahorns":{"w":1,"l":2,"t":0},"pacmmkadabra":{"w":1,"l":10,"t":0},"pacsrsk1729":{"w":0,"l":3,"t":0},"pacmmmystery":{"w":0,"l":1,"t":0},"pacpuffer":{"w":2,"l":0,"t":0},"pacgcogs":{"w":5,"l":6,"t":0},"pac4thlesson":{"w":0,"l":1,"t":0}}
1619.7058341664615	PAC-MM-Abra	2701	2630	32	1508.2	23	50.79	5363	Mon Oct 20 2025 03:57:08 GMT+0000 (Coordinated Universal Time)	{"pacmmwildcard":{"w":6,"l":91,"t":0},"pacmmsmallrlg9":{"w":256,"l":165,"t":5},"pacmmsynrlv2":{"w":59,"l":210,"t":2},"pacmmalakazamvar":{"w":29,"l":136,"t":0},"pacbhpokeenv":{"w":62,"l":8,"t":0},"pacbhgymleader":{"w":64,"l":3,"t":0},"pacmmlargerl":{"w":249,"l":125,"t":1},"pacmmsynrlv0":{"w":195,"l":241,"t":4},"pacmmalakazam":{"w":14,"l":87,"t":0},"pacmmsynrlv1":{"w":220,"l":209,"t":1},"pacmmsmallilfa":{"w":246,"l":97,"t":9},"pacmmvariety":{"w":28,"l":110,"t":2},"pacmmsynrlv1sp":{"w":143,"l":272,"t":3},"pacmmminikazam":{"w":225,"l":222,"t":2},"pacbhsmogswitch":{"w":97,"l":10,"t":0},"pacbhkaizo":{"w":97,"l":13,"t":0},"pacmmbasernn":{"w":138,"l":40,"t":0},"pacpaagent":{"w":24,"l":100,"t":0},"pacexp05":{"w":17,"l":35,"t":0},"pacsrsk1729":{"w":5,"l":19,"t":0},"pacbhg1boss":{"w":79,"l":2,"t":0},"pacmmkadabra":{"w":31,"l":154,"t":0},"pacmmsmallil":{"w":163,"l":54,"t":2},"pacbhgrunt":{"w":60,"l":2,"t":0},"pacgcogs":{"w":43,"l":50,"t":0},"pacvibepoking":{"w":5,"l":0,"t":0},"pacgradient":{"w":13,"l":22,"t":0},"pachida":{"w":1,"l":3,"t":0},"pacedtesting":{"w":1,"l":11,"t":0},"pacporygon2ai":{"w":7,"l":16,"t":0},"pacmmmystery":{"w":3,"l":21,"t":0},"pac4thlesson":{"w":8,"l":17,"t":0},"pacsnteam":{"w":59,"l":55,"t":1},"pacpuffer":{"w":29,"l":2,"t":0},"pacfoulplay":{"w":10,"l":13,"t":0},"pacmetahorns":{"w":6,"l":11,"t":0},"packaban":{"w":4,"l":0,"t":0},"pacashk":{"w":5,"l":4,"t":0}}
1585.2432464970404	PAC-ED-Testing	180	94	0	1650.9	23.8	64.12	274	Fri Oct 17 2025 14:34:30 GMT+0000 (Coordinated Universal Time)	{"pacmmalakazam":{"w":4,"l":13,"t":0},"pacbhkaizo":{"w":7,"l":0,"t":0},"pacbhgymleader":{"w":9,"l":1,"t":0},"pacmmsmallil":{"w":8,"l":0,"t":0},"pacbhsmogswitch":{"w":10,"l":0,"t":0},"pacmmbasernn":{"w":14,"l":2,"t":0},"pacbhg1boss":{"w":10,"l":0,"t":0},"pacmmsmallilfa":{"w":9,"l":2,"t":0},"pacbhgrunt":{"w":8,"l":0,"t":0},"pacmmsynrlv1":{"w":17,"l":2,"t":0},"pacmmsynrlv2":{"w":5,"l":6,"t":0},"pacmmsmallrlg9":{"w":6,"l":4,"t":0},"pacmmalakazamvar":{"w":2,"l":11,"t":0},"pacmmsynrlv0":{"w":3,"l":4,"t":0},"pacmmvariety":{"w":1,"l":12,"t":0},"pacmmminikazam":{"w":13,"l":6,"t":0},"pacmmsynrlv1sp":{"w":12,"l":6,"t":0},"pacmmlargerl":{"w":8,"l":2,"t":0},"pacmmabra":{"w":11,"l":1,"t":0},"pacpaagent":{"w":1,"l":4,"t":0},"pacmmkadabra":{"w":5,"l":6,"t":0},"pacbhpokeenv":{"w":5,"l":0,"t":0},"pacexp05":{"w":1,"l":1,"t":0},"pacmmwildcard":{"w":2,"l":3,"t":0},"pacgcogs":{"w":1,"l":0,"t":0},"pacporygon2ai":{"w":2,"l":1,"t":0},"pacmmmystery":{"w":5,"l":7,"t":0},"pacvibepoking":{"w":1,"l":0,"t":0}}
1582.404941864323	PAC-MM-SynRLV1	2770	2649	34	1501	23	50.1	5453	Mon Oct 20 2025 03:58:11 GMT+0000 (Coordinated Universal Time)	{"pacmmsynrlv2":{"w":84,"l":232,"t":4},"pacbhsmogswitch":{"w":57,"l":11,"t":0},"pacmmsynrlv1sp":{"w":180,"l":241,"t":5},"pacmmwildcard":{"w":20,"l":105,"t":0},"pacmmsmallilfa":{"w":214,"l":82,"t":2},"pacmmalakazam":{"w":19,"l":111,"t":0},"pacmmalakazamvar":{"w":40,"l":134,"t":1},"pacmmsynrlv0":{"w":215,"l":258,"t":6},"pacmmabra":{"w":209,"l":220,"t":1},"pacmmlargerl":{"w":257,"l":87,"t":7},"pacmmkadabra":{"w":47,"l":204,"t":1},"pacmmminikazam":{"w":238,"l":223,"t":0},"pacmmsmallrlg9":{"w":245,"l":120,"t":0},"pacmmvariety":{"w":56,"l":151,"t":1},"pacbhgrunt":{"w":59,"l":12,"t":0},"pacbhpokeenv":{"w":60,"l":8,"t":0},"pacmmbasernn":{"w":127,"l":26,"t":0},"pacbhkaizo":{"w":93,"l":12,"t":0},"pacsrsk1729":{"w":10,"l":21,"t":0},"pacpaagent":{"w":19,"l":106,"t":1},"pacbhgymleader":{"w":55,"l":5,"t":0},"pacbhg1boss":{"w":71,"l":2,"t":0},"pacmmsmallil":{"w":152,"l":26,"t":3},"pacgradient":{"w":22,"l":14,"t":0},"pacgcogs":{"w":47,"l":41,"t":0},"pachida":{"w":5,"l":0,"t":0},"pacedtesting":{"w":2,"l":17,"t":0},"pacporygon2ai":{"w":20,"l":12,"t":0},"pacexp05":{"w":19,"l":37,"t":1},"pacvibepoking":{"w":4,"l":1,"t":0},"pacmmmystery":{"w":2,"l":18,"t":0},"pac4thlesson":{"w":9,"l":17,"t":0},"pacsnteam":{"w":62,"l":64,"t":1},"pacpuffer":{"w":31,"l":2,"t":0},"pacfoulplay":{"w":9,"l":9,"t":0},"pacmetahorns":{"w":5,"l":15,"t":0},"packaban":{"w":1,"l":0,"t":0},"pacashk":{"w":5,"l":5,"t":0}}
1576.7802728397216	PAC-ASH-K	94	78	0	1400.5	28	40.55	172	Mon Oct 20 2025 03:59:47 GMT+0000 (Coordinated Universal Time)	{"pacbhgymleader":{"w":3,"l":3,"t":0},"pacbhg1boss":{"w":1,"l":4,"t":0},"pacbhkaizo":{"w":7,"l":1,"t":0},"pacmmbasernn":{"w":6,"l":5,"t":0},"pacbhpokeenv":{"w":1,"l":1,"t":0},"pacpuffer":{"w":12,"l":2,"t":0},"pacgcogs":{"w":0,"l":6,"t":0},"pacmmsmallil":{"w":12,"l":5,"t":0},"pacmmsynrlv1":{"w":5,"l":5,"t":0},"pacmmsmallrlg9":{"w":12,"l":3,"t":0},"pacbhsmogswitch":{"w":2,"l":0,"t":0},"pacmmlargerl":{"w":9,"l":6,"t":0},"pacmmsmallilfa":{"w":5,"l":6,"t":0},"pacporygon2ai":{"w":11,"l":10,"t":0},"pacsnteam":{"w":1,"l":3,"t":0},"pacmmminikazam":{"w":1,"l":3,"t":0},"pacmmabra":{"w":4,"l":5,"t":0},"pacmmsynrlv2":{"w":0,"l":5,"t":0},"pacmmsynrlv0":{"w":1,"l":4,"t":0},"pacmmsynrlv1sp":{"w":1,"l":0,"t":0},"pacmmkadabra":{"w":0,"l":1,"t":0}}
1541.905811433441	PAC-Porygon2AI	293	251	1	1423.8	23	42.72	545	Mon Oct 20 2025 03:59:41 GMT+0000 (Coordinated Universal Time)	{"pacbhg1boss":{"w":18,"l":1,"t":0},"pacbhkaizo":{"w":17,"l":7,"t":0},"pacbhgymleader":{"w":14,"l":8,"t":0},"pacmmbasernn":{"w":17,"l":5,"t":0},"pacbhsmogswitch":{"w":15,"l":8,"t":1},"pacgradient":{"w":0,"l":1,"t":0},"pacbhpokeenv":{"w":14,"l":5,"t":0},"pacgcogs":{"w":9,"l":21,"t":0},"pacpaagent":{"w":1,"l":4,"t":0},"pacmmsynrlv0":{"w":6,"l":18,"t":0},"pachida":{"w":1,"l":1,"t":0},"pacmmsmallil":{"w":22,"l":12,"t":0},"pacbhgrunt":{"w":16,"l":1,"t":0},"pacmmsynrlv1sp":{"w":4,"l":10,"t":0},"pacmmsynrlv2":{"w":1,"l":7,"t":0},"pacmmsmallilfa":{"w":25,"l":19,"t":0},"pacmmsynrlv1":{"w":12,"l":20,"t":0},"pacmmsmallrlg9":{"w":22,"l":21,"t":0},"pacmmvariety":{"w":0,"l":5,"t":0},"pacmmlargerl":{"w":22,"l":19,"t":0},"pacmmabra":{"w":16,"l":7,"t":0},"pacmmalakazam":{"w":0,"l":3,"t":0},"pacmmminikazam":{"w":7,"l":14,"t":0},"pacmmalakazamvar":{"w":0,"l":2,"t":0},"pacexp05":{"w":1,"l":0,"t":0},"pacedtesting":{"w":1,"l":2,"t":0},"pacmmmystery":{"w":1,"l":4,"t":0},"pacmmkadabra":{"w":0,"l":2,"t":0},"pacmmwildcard":{"w":1,"l":1,"t":0},"pacpuffer":{"w":13,"l":1,"t":0},"pacfoulplay":{"w":0,"l":1,"t":0},"packaban":{"w":2,"l":0,"t":0},"pacsnteam":{"w":5,"l":9,"t":0},"pac4thlesson":{"w":0,"l":1,"t":0},"pacashk":{"w":10,"l":11,"t":0}}
1463.5474682639165	PAC-MM-LargeRL	2786	2922	50	1377.6	23	38.44	5758	Mon Oct 20 2025 03:58:32 GMT+0000 (Coordinated Universal Time)	{"pacmmalakazamvar":{"w":15,"l":84,"t":1},"pacmmsynrlv0":{"w":103,"l":203,"t":7},"pacbhpokeenv":{"w":122,"l":26,"t":3},"pacmmsmallrlg9":{"w":282,"l":294,"t":1},"pacmmabra":{"w":125,"l":249,"t":1},"pacmmminikazam":{"w":124,"l":264,"t":1},"pacmmkadabra":{"w":20,"l":92,"t":0},"pacmmalakazam":{"w":7,"l":71,"t":0},"pacmmvariety":{"w":16,"l":74,"t":1},"pacmmsynrlv2":{"w":13,"l":136,"t":0},"pacmmsmallilfa":{"w":285,"l":237,"t":7},"pacmmsynrlv1":{"w":87,"l":257,"t":7},"pacmmsynrlv1sp":{"w":66,"l":158,"t":4},"pacbhsmogswitch":{"w":146,"l":20,"t":0},"pacbhkaizo":{"w":209,"l":57,"t":3},"pacbhgrunt":{"w":129,"l":17,"t":1},"pacmmbasernn":{"w":252,"l":100,"t":1},"pacbhgymleader":{"w":118,"l":14,"t":2},"pacsrsk1729":{"w":2,"l":12,"t":0},"pacmmsmallil":{"w":308,"l":148,"t":7},"pacmmwildcard":{"w":3,"l":66,"t":0},"pacpaagent":{"w":8,"l":64,"t":1},"pachida":{"w":10,"l":1,"t":0},"pacbhg1boss":{"w":135,"l":9,"t":0},"pacgradient":{"w":12,"l":33,"t":0},"pacgcogs":{"w":22,"l":53,"t":0},"pacvibepoking":{"w":8,"l":1,"t":0},"pacedtesting":{"w":2,"l":8,"t":0},"pacporygon2ai":{"w":19,"l":22,"t":0},"pacexp05":{"w":9,"l":26,"t":0},"pacmmmystery":{"w":1,"l":7,"t":0},"pac4thlesson":{"w":0,"l":11,"t":0},"pacsnteam":{"w":40,"l":56,"t":2},"pacpuffer":{"w":75,"l":15,"t":0},"pacfoulplay":{"w":4,"l":12,"t":0},"pacmetahorns":{"w":1,"l":16,"t":0},"pacsphealbowl":{"w":2,"l":0,"t":0},"pacashk":{"w":6,"l":9,"t":0}}
